,0
887,0.22162245
888,0.1317666
889,0.18531643
890,0.108051345
891,0.061682615
892,0.056538217
893,0.12183573
894,0.08241312
895,0.13143094
896,0.18821149
897,0.057832815
898,0.21529314
899,0.06038309
900,0.1863867
901,0.22058283
902,0.05697761
903,0.05720752
904,0.22727697
905,0.059754506
906,0.22096139
907,0.21553728
908,0.07647715
909,0.057905573
910,0.05676232
911,0.16203617
912,0.08767661
913,0.14456141
914,0.086566955
915,0.057032816
916,0.16752283
917,0.057371274
918,0.06135619
919,0.063899904
920,0.17373773
921,0.22810481
922,0.18135661
923,0.22410755
924,0.19953127
925,0.1438215
926,0.057286933
927,0.21361713
928,0.11354844
929,0.05885432
930,0.14372008
931,0.05762166
932,0.1217902
933,0.21893847
934,0.056523986
935,0.05709882
936,0.14920405
937,0.20714529
938,0.060917184
939,0.18876164
940,0.2004644
941,0.056542557
942,0.07125234
943,0.06033449
944,0.24093525
945,0.21720812
946,0.23509559
947,0.058397956
948,0.24085863
949,0.113609955
950,0.084675536
951,0.24610817
952,0.056967415
953,0.24666028
954,0.062561885
955,0.06977781
956,0.09755117
957,0.05655132
958,0.05743631
959,0.05765329
960,0.17553511
961,0.056757275
962,0.24414144
963,0.20711528
964,0.057478085
965,0.16697726
966,0.057595644
967,0.06769814
968,0.08442406
969,0.22498201
970,0.22874255
971,0.1022889
972,0.21847995
973,0.056942068
974,0.19963698
975,0.2397798
976,0.17213194
977,0.07725836
978,0.19269624
979,0.104867175
980,0.21506006
981,0.103218734
982,0.21520388
983,0.056519818
984,0.17558502
985,0.24045141
986,0.056664854
987,0.18997128
988,0.2037601
989,0.14344516
990,0.24079157
991,0.1673157
992,0.060147323
993,0.07187018
994,0.22323869
995,0.24571782
996,0.23685491
997,0.05682264
998,0.057697676
999,0.056750905
1000,0.05893162
1001,0.058047432
1002,0.068081886
1003,0.24231726
1004,0.24574095
1005,0.2097015
1006,0.056538217
1007,0.18923044
1008,0.057029735
1009,0.23492788
1010,0.2146518
1011,0.2471467
1012,0.22394133
1013,0.057460748
1014,0.05661709
1015,0.05677706
1016,0.071636856
1017,0.22643045
1018,0.08150679
1019,0.14347416
1020,0.16264203
1021,0.060764775
1022,0.2315067
1023,0.21247454
1024,0.058871977
1025,0.14349571
1026,0.05672995
1027,0.0657878
1028,0.056697354
1029,0.15923163
1030,0.18911263
1031,0.17694956
1032,0.2474617
1033,0.1983178
1034,0.14706741
1035,0.0575131
1036,0.0647515
1037,0.07817693
1038,0.12002558
1039,0.07128708
1040,0.057108454
1041,0.09585045
1042,0.057885587
1043,0.056798853
1044,0.15143095
1045,0.2464824
1046,0.06265573
1047,0.06006137
1048,0.11012596
1049,0.060432572
1050,0.15978593
1051,0.24383321
1052,0.060084146
1053,0.17776242
1054,0.057155233
1055,0.09914977
1056,0.18983558
1057,0.058709804
1058,0.2288029
1059,0.07006114
1060,0.24376425
1061,0.08796378
1062,0.057043944
1063,0.1548871
1064,0.15843013
1065,0.05717517
1066,0.21933337
1067,0.0570174
1068,0.20735192
1069,0.06931512
1070,0.05737816
1071,0.056538217
1072,0.22271699
1073,0.16150515
1074,0.15040724
1075,0.05683081
1076,0.24709882
1077,0.05693334
1078,0.061156295
1079,0.23140864
1080,0.24637105
1081,0.05721206
1082,0.17425911
1083,0.10347758
1084,0.23901205
1085,0.22622398
1086,0.06742197
1087,0.13876776
1088,0.1204033
1089,0.056865945
1090,0.21561348
1091,0.05670753
1092,0.11913921
1093,0.24466422
1094,0.07056998
1095,0.092391945
1096,0.06785815
1097,0.14821792
1098,0.06482428
1099,0.061145827
1100,0.08019917
1101,0.24634567
1102,0.24578339
1103,0.22414364
1104,0.10336404
1105,0.089354664
1106,0.24103479
1107,0.07907975
1108,0.245632
1109,0.17328224
1110,0.07262256
1111,0.13452342
1112,0.14959417
1113,0.05742128
1114,0.15175287
1115,0.15803003
1116,0.057132367
1117,0.22442228
1118,0.058035273
1119,0.05774428
1120,0.09637918
1121,0.21633412
1122,0.10699319
1123,0.057031825
1124,0.07572965
1125,0.18270658
1126,0.06532791
1127,0.1959112
1128,0.056762185
1129,0.21616396
1130,0.06998666
1131,0.06700258
1132,0.15766972
1133,0.22870836
1134,0.05759837
1135,0.13277212
1136,0.0570906
1137,0.0649604
1138,0.13430855
1139,0.05784016
1140,0.09271386
1141,0.058279626
1142,0.11011412
1143,0.1297141
1144,0.057231743
1145,0.23752172
1146,0.09553117
1147,0.110677175
1148,0.23569928
1149,0.17630233
1150,0.05691884
1151,0.08108762
1152,0.14381509
1153,0.22778155
1154,0.06858747
1155,0.09998273
1156,0.22181104
1157,0.2405382
1158,0.077515736
1159,0.06133462
1160,0.06952735
1161,0.059566353
1162,0.19427095
1163,0.18013793
1164,0.21623568
1165,0.057631835
1166,0.06894438
1167,0.056957133
1168,0.117723435
1169,0.24716118
1170,0.15002432
1171,0.09645883
1172,0.23481658
1173,0.057121824
1174,0.057667244
1175,0.16755736
1176,0.24433851
1177,0.05756443
1178,0.060841754
1179,0.059151687
1180,0.24544814
1181,0.1600536
1182,0.07324947
1183,0.06269977
1184,0.16223556
1185,0.1358041
1186,0.07514577
1187,0.23116423
1188,0.059007682
1189,0.22066069
1190,0.05668937
1191,0.058826473
1192,0.06530869
1193,0.23780793
1194,0.10729404
1195,0.23946196
1196,0.22556286
1197,0.056936596
1198,0.057428937
1199,0.062168904
1200,0.07333591
1201,0.10576069
1202,0.08140512
1203,0.057509556
1204,0.057510268
1205,0.24320924
1206,0.24655615
1207,0.056990366
1208,0.058723047
1209,0.09698036
1210,0.15202369
1211,0.22379762
1212,0.20210922
1213,0.06505488
1214,0.10908553
1215,0.122784786
1216,0.24422157
1217,0.071680546
1218,0.1114778
1219,0.08586358
1220,0.09075756
1221,0.057868477
1222,0.12496151
1223,0.0681023
1224,0.056536384
1225,0.09084092
1226,0.21529177
1227,0.14344029
1228,0.059172433
1229,0.09334298
1230,0.07203255
1231,0.057369705
1232,0.061234728
1233,0.19913763
1234,0.09702856
1235,0.07170684
1236,0.062333714
1237,0.13506174
1238,0.058230095
1239,0.2305234
1240,0.19393335
1241,0.24341032
1242,0.091658615
1243,0.057867944
1244,0.12768206
1245,0.058553807
1246,0.11863354
1247,0.059009783
1248,0.059200507
1249,0.22952965
1250,0.12973644
1251,0.057595752
1252,0.058213983
1253,0.0630473
1254,0.1521707
1255,0.21256661
1256,0.19186953
1257,0.056750905
1258,0.057838425
1259,0.05733086
1260,0.05730425
1261,0.057069816
1262,0.12317771
1263,0.057163876
1264,0.05694656
1265,0.12670596
1266,0.23367734
1267,0.108603574
1268,0.22833198
1269,0.24733503
1270,0.24502504
1271,0.14195865
1272,0.18231422
1273,0.057485875
1274,0.059969682
1275,0.16782111
1276,0.11212038
1277,0.24152254
1278,0.09813796
1279,0.058755327
1280,0.058851562
1281,0.05692303
1282,0.056577
1283,0.17552766
1284,0.05691009
1285,0.10676327
1286,0.062391236
1287,0.1554284
1288,0.098340385
1289,0.13522065
1290,0.06371698
1291,0.06611486
1292,0.058225315
1293,0.05802601
1294,0.059208255
1295,0.06390467
1296,0.12883772
1297,0.18959314
1298,0.062294617
1299,0.05666575
1300,0.056519818
1301,0.119978435
1302,0.06406344
1303,0.24084577
1304,0.074466795
1305,0.17675768
1306,0.16426246
1307,0.06763598
1308,0.066616975
1309,0.056683354
1310,0.06125133
1311,0.11717095
1312,0.05710135
1313,0.057047993
1314,0.19040647
1315,0.057816897
1316,0.05873195
1317,0.17192736
1318,0.23756586
1319,0.0682391
1320,0.17358059
1321,0.057007898
1322,0.14726259
1323,0.13318665
1324,0.064802825
1325,0.05750533
1326,0.059019275
1327,0.22462557
1328,0.06072434
1329,0.23103793
1330,0.059634317
1331,0.24086195
1332,0.057248626
1333,0.057603113
1334,0.06083909
1335,0.20595488
1336,0.09513958
1337,0.12852919
1338,0.069899835
1339,0.12887517
1340,0.06719954
1341,0.19387005
1342,0.05967942
1343,0.061709646
1344,0.06636251
1345,0.17936514
1346,0.05754871
1347,0.233679
1348,0.24417163
1349,0.1109938
1350,0.076490335
1351,0.059772145
1352,0.17281294
1353,0.06927987
1354,0.056953393
1355,0.0712283
1356,0.05810818
1357,0.05840361
1358,0.20719004
1359,0.058368955
1360,0.24766707
1361,0.12857255
1362,0.13792908
1363,0.05686448
1364,0.056730613
1365,0.20250963
1366,0.22669747
1367,0.23646331
1368,0.0570951
1369,0.14006622
1370,0.071917735
1371,0.21961321
1372,0.11599412
1373,0.11139819
1374,0.0813907
1375,0.05871598
1376,0.23516323
1377,0.100119054
1378,0.05711164
1379,0.21588065
1380,0.13448079
1381,0.08964764
1382,0.11152681
1383,0.13561438
1384,0.07948166
1385,0.22894998
1386,0.058426414
1387,0.061112978
1388,0.20249474
1389,0.057555553
1390,0.0935779
1391,0.1996063
1392,0.23905668
1393,0.108015455
1394,0.078321956
1395,0.084165774
1396,0.05729966
1397,0.1940653
1398,0.05689731
1399,0.06965005
1400,0.06031623
1401,0.09240624
1402,0.14185163
1403,0.20484987
1404,0.065378495
1405,0.12961306
1406,0.101129405
1407,0.05706331
1408,0.069515936
1409,0.07758203
1410,0.056519818
1411,0.058531776
1412,0.05653396
1413,0.21580818
1414,0.05841612
1415,0.057869304
1416,0.11796435
1417,0.22370334
1418,0.06154601
1419,0.23228979
1420,0.058286853
1421,0.058909915
1422,0.05669118
1423,0.17346293
1424,0.21789858
1425,0.09038714
1426,0.059697542
1427,0.057075247
1428,0.09331789
1429,0.0574328
1430,0.17574818
1431,0.19215807
1432,0.05998142
1433,0.110553674
1434,0.057723917
1435,0.2472822
1436,0.056519818
1437,0.18505682
1438,0.0619455
1439,0.06033254
1440,0.06349893
1441,0.15056883
1442,0.12938517
1443,0.05795914
1444,0.08219781
1445,0.16161299
1446,0.20224233
1447,0.1947084
1448,0.23118214
1449,0.23587467
1450,0.061401315
1451,0.05769457
1452,0.24338114
1453,0.057670005
1454,0.05695529
1455,0.05860346
1456,0.10950665
1457,0.057832412
1458,0.057529036
1459,0.06080336
1460,0.061150916
1461,0.08893956
1462,0.056927044
1463,0.057490017
1464,0.22457592
1465,0.05793426
1466,0.12572272
1467,0.2272787
1468,0.228769
1469,0.2370209
1470,0.05653361
1471,0.058522858
1472,0.058056783
1473,0.13889566
1474,0.059432812
1475,0.05676058
1476,0.095263585
1477,0.15500708
1478,0.072653815
1479,0.23203726
1480,0.056601074
1481,0.057811867
1482,0.2410832
1483,0.087634094
1484,0.057972006
1485,0.064863674
1486,0.072071545
1487,0.05713717
1488,0.24341065
1489,0.0572232
1490,0.05827773
1491,0.10491212
1492,0.111082226
1493,0.056551326
1494,0.07953808
1495,0.0648822
1496,0.057276092
1497,0.12552018
1498,0.05664845
1499,0.058227796
1500,0.05851003
1501,0.08286485
1502,0.067425266
1503,0.24661368
1504,0.057132505
1505,0.0567934
1506,0.11403186
1507,0.102556035
1508,0.23462193
1509,0.074831784
1510,0.13365377
1511,0.060527395
1512,0.07191266
1513,0.05911222
1514,0.17062101
1515,0.05759018
1516,0.24339245
1517,0.057103068
1518,0.056867402
1519,0.20524877
1520,0.05706094
1521,0.060143657
1522,0.06228377
1523,0.12856418
1524,0.22839297
1525,0.06207362
1526,0.24503778
1527,0.06751697
1528,0.057359118
1529,0.057500318
1530,0.20245336
1531,0.23713464
1532,0.05702993
1533,0.13621555
1534,0.05691752
1535,0.06656014
1536,0.06792157
1537,0.05712201
1538,0.058457058
1539,0.18926875
1540,0.059763715
1541,0.05715735
1542,0.05665033
1543,0.18302135
1544,0.23555863
1545,0.05668716
1546,0.18777607
1547,0.05705629
1548,0.21721002
1549,0.2449425
1550,0.07376354
1551,0.0592652
1552,0.057273425
1553,0.20263824
1554,0.05797101
1555,0.056662254
1556,0.19017671
1557,0.2134266
1558,0.08785604
1559,0.1371465
1560,0.05792811
1561,0.22352149
1562,0.05808778
1563,0.16721214
1564,0.15839788
1565,0.0571755
1566,0.060150076
1567,0.20782568
1568,0.05889367
1569,0.10996664
1570,0.2410803
1571,0.05747777
1572,0.16420847
1573,0.06018771
1574,0.18592145
1575,0.08952716
1576,0.05734224
1577,0.13616745
1578,0.057723384
1579,0.059646316
1580,0.19440141
1581,0.11298894
1582,0.1040892
1583,0.10433202
1584,0.057363547
1585,0.057719853
1586,0.12091544
1587,0.23643869
1588,0.11003291
1589,0.092586376
1590,0.057776574
1591,0.23175944
1592,0.057713483
1593,0.05852435
1594,0.070099145
1595,0.21728717
1596,0.05709849
1597,0.06630356
1598,0.24273315
1599,0.10198436
1600,0.21011637
1601,0.05677162
1602,0.05687083
1603,0.0830103
1604,0.23479252
1605,0.05925703
1606,0.070953034
1607,0.06241317
1608,0.21920718
1609,0.18329176
1610,0.24484095
1611,0.0566703
1612,0.057141036
1613,0.05876145
1614,0.2271947
1615,0.057755675
1616,0.060388442
1617,0.24803033
1618,0.06162571
1619,0.06278075
1620,0.14070487
1621,0.066883266
1622,0.059204515
1623,0.056663815
1624,0.21864718
1625,0.05698364
1626,0.059514645
1627,0.0789603
1628,0.065892
1629,0.07423614
1630,0.0618629
1631,0.23206177
1632,0.24641423
1633,0.058651377
1634,0.072990455
1635,0.058014944
1636,0.057335146
1637,0.11437778
1638,0.16021387
1639,0.076943375
1640,0.064200334
1641,0.0617248
1642,0.06427802
1643,0.06501893
1644,0.05692835
1645,0.06608182
1646,0.063117005
1647,0.05803495
1648,0.10959464
1649,0.057980124
1650,0.22068162
1651,0.1858319
1652,0.058640882
1653,0.22636004
1654,0.113590784
1655,0.056519818
1656,0.14397743
1657,0.05790199
1658,0.057826962
1659,0.08033764
1660,0.05671692
1661,0.05678162
1662,0.16976032
1663,0.18315043
1664,0.22451253
1665,0.07395102
1666,0.07949078
1667,0.05852688
